LanguageId;CountryId;Name;Capital;Population;SquareArea;DensityPerKm;Flag
2;2790;Saudova Arabija;Riyadh;25193784;2149690;11.72;0x89504E470D0A1A0A0000000D494844520000003C000000240403000000275744B700000030504C5445000000FFFFFF7F0000FF0000FF7F00FFBF00FFFF0000FF0000BF00007F007FBFFF0000FF00007F803F00808080C0C0C0B75A2257000000854944415478DAE5933B1203310843F70AAFD375D5E9D80166B285EDEC0136D885876704F873E5D1AE7FC0FE8D6D6CD58228C20B2E478348423B2EB747DFB5C9078C6528E59EDE726752BB6426D582D3A1A4C714B836664663C47388EEB23A83207B631D65BAAAEA70C5A136A0294F335FF85ACC01C317F6BD9D1E13B73D8ADF67FADE3FF601469E156E8DC963990000000049454E44AE426082
2;2804;Senegal;Dakar;11516557;196722;58.54;0x89504E470D0A1A0A0000000D494844520000003C000000240403000000275744B700000030504C5445000000FFFFFF7F0000FF0000FF7F00FFBF00FFFF0000FF0000BF00007F007FBFFF0000FF00007F803F00808080C0C0C0B75A2257000000354944415478DA63E880833438308603865169DA4BB7D1503AA3039F34886AC3A31B2C4BBE74065EE9B6347CD21960349A5A86B03400604298F406B91F450000000049454E44AE426082
2;2816;Srbija;Belgrade;7392099;77498;95.38;0x89504E470D0A1A0A0000000D494844520000003C000000240403000000275744B70000000774494D4507D70C140C0204E525F401000000097048597300004E2000004E2001167D99DE0000000467414D410000B18F0BFC61050000000F504C5445FFFFFFFF0000C0C0C0FFFF000000FF6AFC43AC000000894944415478DADDCFDB110231088561701BC88106126D60191AD099EDBF26E3F541F7F0AEFFEB37102228935F602F7971AF381CA792F7C65FEC99592ECFBCECF076EF29DB676F5E21C679B86AE3ACE8A32965810CA37C3EAA4138F739DB39CFD5A8F8163F4D0FA6C5E5AA26E00C18627CF3238DF92D346165C8129CB1760DAA73B30C3E2CE5CB7FD81535A56B75B570965E0000000049454E44AE426082
2;2819;Sejšeli;Victoria;86996;455;191.20;0x89504E470D0A1A0A0000000D494844520000003C000000240403000000275744B700000030504C5445000000FFFFFF7F0000FF0000FF7F00FFBF00FFFF0000FF0000BF00007F007FBFFF0000FF00007F803F00808080C0C0C0B75A2257000000A64944415478DA7DCCB111C3300C4351ADC04E6BE8D2641FDC79164CC6CA43C5B12CC6A2E0A07DF751F6D8167BC54AA80B550CC92A160CC9AEE295A159C60B43B3CB38586B623CB0EBD8264E71B3C12A3E74E239360BF635B6CC48C73FCEF1D0CE9ED46C6128ED3CC5CD0443EAC97E8BCD144369254BFF16C7FCAE33B25672B05F710A0727ADE4CCB81D735E39BE432BB932AE638A957D3BB5929AD174D8D95BE5F3CA9BFFF60187D7957486B56C5A0000000049454E44AE426082
2;2820;Sierra Leone;Freetown;5293327;71740;73.78;0x89504E470D0A1A0A0000000D494844520000003C000000240403000000275744B700000030504C5445000000FFFFFF7F0000FF0000FF7F00FFBF00FFFF0000FF0000BF00007F007FBFFF0000FF00007F803F00808080C0C0C0B75A22570000001F4944415478DA63E8C00B1846A569202D88178C4AD3427A375E302A4D0369002DB2DE3043361F620000000049454E44AE426082
2;2825;Singapur;Singapore;5237334;683;NULL;0x89504E470D0A1A0A0000000D494844520000003C000000240403000000275744B700000030504C5445000000FFFFFF7F0000FF0000FF7F00FFBF00FFFF0000FF0000BF00007F007FBFFF0000FF00007F803F00808080C0C0C0B75A2257000000524944415478DA6330C60B182094205E69A0ACA1304E699094216EDD8278ED36143416C6272D0CB1188BF50CC6B85C452769FC1E03F91B47C0C0420D9F34EE6083C698307E696332A505F18251E951692400006E0F8CA51F83D3D40000000049454E44AE426082
2;2826;Slovaška;Bratislava;5394837;49034;110.00;0x89504E470D0A1A0A0000000D494844520000003C000000240403000000275744B700000030504C5445000000FFFFFF7F0000FF0000FF7F00FFBF00FFFF0000FF0000BF00007F007FBFFF0000FF00007F803F00808080C0C0C0B75A2257000000604944415478DAE5D1310AC0200C8561AF501C738A90D1538B632ED734BAD93C8A76F3874C9F44C174C1D2C99C45F899DF59AD267E8875EA1BF7E58BCC78F916577CF7E012B0924D698458AB46FC269DC5237FC0DC607B74066C9F2988834EE51B6F5A432EE13336B30000000049454E44AE426082
2;2835;Slovenija;Ljubljana;2024016;20273;99.84;0x89504E470D0A1A0A0000000D494844520000003C000000240403000000275744B700000030504C5445000000FFFFFF7F0000FF0000FF7F00FFBF00FFFF0000FF0000BF00007F007FBFFF0000FF00007F803F00808080C0C0C0B75A2257000000594944415478DA6310C40B1806B9F46E20C02D2D0D9236C4292D4C84F4473CD21BF1D92D0C94C3250D3477F346A8F3300103D453F8A477FFDEBD198FB43D246470496FFE287D1A9FE19BACF1E9C60D06B3B4315E302A4D036900A4506F455FD92B120000000049454E44AE426082
2;2848;Manjša ozemlja Čile;Hangaroa;3902;351;11.11;0x89504E470D0A1A0A0000000D494844520000003C000000240403000000275744B70000000774494D4507D70C16073926AAAB7DB7000000097048597300001EC100001EC101C36954530000000467414D410000B18F0BFC610500000009504C5445FF000000007FFFFFFFF9CE73530000003C4944415478DA63108403252C80810AD28A34941652C2232D0466E0D60DA215714B0B816571DB4D91B490A2A0123E6930A25994902D3D0A4601D1000080A43D6C11A0CD700000000049454E44AE426082
2;2850;Manjša ozemlja UK;NULL;48;105;0.46;0x89504E470D0A1A0A0000000D494844520000003C000000240403000000275744B700000030504C5445000000FFFFFF7F0000FF0000FF7F00FFBF00FFFF0000FF0000BF00007F007FBFFF0000FF00007F803F00808080C0C0C0B75A2257000000CE4944415478DAD5D4B111C3200C05D0BF82CEAD97F069FFC23D430524217D482E2E5285CAF010C8B6002A222D9A1CAA9ABD5BF482922FDC5505875E22E7071E2AB8C999FB735F168D9C586CB4215691953DA60D2E4F1E49DB8A68E4932D69DB0FB5D4999CEA3C3DD8936EC5E1CE9134734418933608378FA6F6C4FAB5FD31FFF6591E7856ADFD93C9599028BDF27FCBA825621BC86A89C9C9737AD5DA7484EA56A92315AFD43B53A93A9F11A899EB29F1FD4079AC67CC1CA40B7B18EA1DDFCE77EF42E83ED86F073940FD8DC7F62FB76A62AF34DC60670000000049454E44AE426082
2;2852;Salomonovi otoki;Honiara;518888;28400;18.27;0x89504E470D0A1A0A0000000D494844520000003C000000240403000000275744B70000000774494D4507D70C15131D1703073869000000097048597300001EC100001EC101C36954530000000467414D410000B18F0BFC61050000000C504C5445FFFF00007F00007FFFFFFFFFC98201980000009E4944415478DA7DD0EB0DC3300804603A021B546503BCFF6E8D0DB131AFFC8B3EE13B1DFCEAEF0B000D8330CB1F45FD3C4C394FC587C7101DEC8311CDF5C5A2EB5A5F650E8A45F3157C987255A671056F7DAFB35A051B7D992955DB9C7C305EB350541995B57D503FEA15AC7C46F56AAA51BC759BBB60C7512D276A38065B4E7573AE9BB3E0C3852A572A5C042BD73AB9D1C965F0E24E115A5D8C2D378A7F1A1C617F04E62C7E0000000049454E44AE426082
2;2862;Somalija;Muqdisho;12937910;637657;20.29;0x89504E470D0A1A0A0000000D494844520000003C000000240403000000275744B70000000774494D4507D70C1608303084E13492000000097048597300001EC100001EC101C36954530000000467414D410000B18F0BFC610500000006504C5445007FFFFFFFFF005EEE32000000404944415478DA636018054400014AA41909480B922D2D080502B8B442006EA3F1C9428CC7E37646BC9A09490B12901660C067B720DE60054B1188B351406B00006EDA0341BF2C1BF00000000049454E44AE426082
2;2881;Južna Afrika;Pretoria;48932436;1219090;40.14;0x89504E470D0A1A0A0000000D494844520000003C000000240403000000275744B700000030504C5445000000FFFFFF7F0000FF0000FF7F00FFBF00FFFF0000FF0000BF00007F007FBFFF0000FF00007F803F00808080C0C0C0B75A2257000000954944415478DA7DD2B111C3201044D18DC819A5EEC23D31B4E1EC8AA3281B81640EDDEEA66F34FC41C0FA723EDEE170F287F960EA93BB875CA7E7D051A4A314BBFD88B818CF837674AF34FFC7A9AC797E186EC4A1FDE4256F1B2EAF8A137168C7E28AF5D7A45DABA9832FE6B7AE35FBE8E88FB9F7D0FC367DED9C943677F0439B7BE7EDC9521B68F4CA51D69F994E663A38CEEAFB028132B5786C0959620000000049454E44AE426082
2;2891;Španija;Madrid;46560902;504842;92.23;0x89504E470D0A1A0A0000000D494844520000003C000000240403000000275744B700000030504C5445000000FFFFFF7F0000FF0000FF7F00FFBF00FFFF0000FF0000BF00007F007FBFFF0000FF00007F803F00808080C0C0C0B75A22570000007B4944415478DA6330C60B1846AA741A5E401DE96BD772F1480B5F4E36C6239DA494AB8B5BFA6EDA6563B6A46B387527270B72E3D62D9B9C24BD3111A7B4B171B2E04663365CD202B99B370A269AE192164E480A554EC66D7742AEEDE5C4303CD2A649B89D969690FB094FA89D497BC898F6E618D52374341361030081FB41F5ACB298040000000049454E44AE426082
2;2911;Šrilanka;Colombo;20477406;65610;312.10;0x89504E470D0A1A0A0000000D494844520000003C000000240403000000275744B70000000774494D4507D70C1513320C9B7EC9E8000000097048597300001EC100001EC101C36954530000000467414D410000B18F0BFC61050000000F504C5445FFFF0000BF00FF7F007F0000FFBF00BB28DAEA0000009B4944415478DAD592CB0D03210C442D510129810A22793AF0F45F536C762FB036975C9291E0E0E71F6844FE59BDF7D718434437ADB8ADFCDD8E58767CC74D49536D9A6190F0CB9EB39DA9C701A6AB0556464E74C8310C7386E5CDE75ADE3EC75E6A0C55B36F65D5663861E23B7CA16AB50B8348312D12E2D9D5C3E23F3C2D9D1DE23C6975105E5F53E0DA6BBA243CDCB2D6CBD98ABB530B9FFFA83EBBE565070579727F0000000049454E44AE426082
2;2935;Sudan;Khartoum;38312077;2505810;15.29;0x89504E470D0A1A0A0000000D494844520000003C000000240403000000275744B700000030504C5445000000FFFFFF7F0000FF0000FF7F00FFBF00FFFF0000FF0000BF00007F007FBFFF0000FF00007F803F00808080C0C0C0B75A2257000000624944415478DAA5D0310AC0300C43515D2167E9051DBCE8D8A1B4D025FD1AA2F561615BBE2872333BB00337B3033B70333BB00337B3037BECF2F1647660079ECC3E9A3ED93CDCCD5F1BC8A57D5E167221FFAAB0FAE142061556DF5CC8A8C26A898717C556C70DAE01BED40000000049454E44AE426082
2;2962;Surinam;Paramaribo;524351;163820;3.20;0x89504E470D0A1A0A0000000D494844520000003C000000240403000000275744B700000030504C5445000000FFFFFF7F0000FF0000FF7F00FFBF00FFFF0000FF0000BF00007F007FBFFF0000FF00007F803F00808080C0C0C0B75A2257000000414944415478DA63E8C00B1886AEB4205E40A1B4315E405569338AA4D3F049A78140326EDDE8B268D2666969C6144827E3954E43F7196DC39CA6A965D8E631FCD20088A0585975A3D7440000000049454E44AE426082
2;2972;Svalbard in Jan Mayen;Longyearbyen;2198;61606;0.04;0x89504E470D0A1A0A0000000D494844520000003C000000240403000000275744B700000030504C5445000000FFFFFF7F0000FF0000FF7F00FFBF00FFFF0000FF0000BF00007F007FBFFF0000FF00007F803F00808080C0C0C0B75A22570000002F4944415478DA63308600C133670E0A1B6300865169FA4B0B4201505A101310923E83170CA834651E1B4D2D434C1A00999B51D006E509A20000000049454E44AE426082
2;2975;Svazi;Mbabane;959034;17363;55.23;0x89504E470D0A1A0A0000000D494844520000003C000000240403000000275744B70000000774494D4507D70C15060323EC1F9298000000097048597300004E2000004E2001167D99DE0000000467414D410000B18F0BFC61050000000F504C54450080FFFFFF00C00000000000FFFFFF65C8435C000000A44944415478DADD92C10DC3200C452D364827A06681486681BADE7FA6C4361586B4E921A7D627F0D3832F0CC0CFD6725A17319ED6808948443E615A539591075C28816199B1C5205A810C3F16E1D92EB4AB4FB1FB47BBC98AABC793F9EE123147FBEEB2956713EDDC5E36A4C916CCDA739C0F9831375171067BB2987C9F65B7C1B3B5D49A2C1C8EBEECC974978E6FDE30F7D69B89058AD3BCA9F2B0FFF61DAEFDB57FAD0D8C505DC05F387F160000000049454E44AE426082
2;2980;Švedska;Stockholm;9179537;449965;20.40;0x89504E470D0A1A0A0000000D494844520000003C000000240403000000275744B700000030504C5445000000FFFFFF7F0000FF0000FF7F00FFBF00FFFF0000FF0000BF00007F007FBFFF0000FF00007F803F00808080C0C0C0B75A2257000000214944415478DA63D80D036940B01B1D308C4A0F3AE934BC60084B8FC6F7F0920600BAD8A8C93F5924840000000049454E44AE426082
2;3002;Švica;Bern;7597947;41285;184.00;0x89504E470D0A1A0A0000000D494844520000003C000000240403000000275744B700000030504C5445000000FFFFFF7F0000FF0000FF7F00FFBF00FFFF0000FF0000BF00007F007FBFFF0000FF00007F803F00808080C0C0C0B75A2257000000234944415478DA6330C60B18068DB42010088F30694124203C2A3DD293C320CFA1180000F4CEBD3112D5691D0000000049454E44AE426082
2;3027;Sirija;Damascus;20472148;185180;110.60;0x89504E470D0A1A0A0000000D494844520000003C000000240403000000275744B700000030504C5445000000FFFFFF7F0000FF0000FF7F00FFBF00FFFF0000FF0000BF00007F007FBFFF0000FF00007F803F00808080C0C0C0B75A2257000000374944415478DA6330C60B1846A569202D8817504DBA110B8B68E98E8E460C1692B44407260B595A029385248DCD6A41DA06CB28A03B00000B0766157BD4BD9D0000000049454E44AE426082
2;3041;Tajvan;Táiběi;23188024;36188;640.80;0x89504E470D0A1A0A0000000D494844520000003C000000240403000000275744B700000030504C5445000000FFFFFF7F0000FF0000FF7F00FFBF00FFFF0000FF0000BF00007F007FBFFF0000FF00007F803F00808080C0C0C0B75A2257000000574944415478DAED91B90DC0300C03BD026B8DE1C9AFD67279DCD840CC0471EB6B0FA404A9E4481D29DF34560719460B4C3A52D1E28F1A245CB9342FD705FA99BE67CB6E9E66F333CEC2D55E6EBEF8D099AE96ADB7EE38008570532A2A7C1EED0000000049454E44AE426082
2;3066;Tadžikistan;Dushanbe;7499386;143100;52.41;0x89504E470D0A1A0A0000000D494844520000003C000000240403000000275744B700000030504C5445000000FFFFFF7F0000FF0000FF7F00FFBF00FFFF0000FF0000BF00007F007FBFFF0000FF00007F803F00808080C0C0C0B75A2257000000634944415478DAE591C10DC0300C02BD423E2CD289FC61968E5D2BAA2A3915F4D35FC8F38CC04E1C56B12B1E560B062D1E594F61E41C306E9FED70D502EE08D11C3DFDDDFC6331859FB5A8DCE9CE922041890B5540E3B1FC483777CCA91F6F7E5AED8A2FE333F4982ACD4E1C0000000049454E44AE426082
2;3072;Tanzanija;Dodoma;41078631;945088;43.47;0x89504E470D0A1A0A0000000D494844520000003C000000240403000000275744B70000000774494D4507D70C16071B03461DEFD0000000097048597300001EC100001EC101C36954530000000467414D410000B18F0BFC61050000000C504C5445000000FFFF00007FFF00BF009C37FEA3000000854944415478DA7DCEC1158030080451EC402C810E78F6DF9B1A8D105898EBBF0C9D454CA34AF78EA762D6A99095A961D30DB12903FEB788853A3D32ABD7C46EEBD6C84E5932070DECA7332FD38935A9E7301D384E07466A9CA617CED39E15EBC768DA184E1B973A184F4F2EA63FD64685CAE997EBADC1AD1A439566CB71A1524F1BE3ADA70B28D37C2309EA03B10000000049454E44AE426082
2;3095;Tajska;Bangkok;64014669;513115;124.80;0x89504E470D0A1A0A0000000D494844520000003C000000240403000000275744B700000030504C5445000000FFFFFF7F0000FF0000FF7F00FFBF00FFFF0000FF0000BF00007F007FBFFF0000FF00007F803F00808080C0C0C0B75A2257000000244944415478DA6330C60B1806B1B4205E3098A577E305A3D264490FDDE440407AC8E65000A7F352BCF0DB49190000000049454E44AE426082
2;3101;Togo;Lomé;5713244;56785;100.60;0x89504E470D0A1A0A0000000D494844520000003C000000240403000000275744B700000030504C5445000000FFFFFF7F0000FF0000FF7F00FFBF00FFFF0000FF0000BF00007F007FBFFF0000FF00007F803F00808080C0C0C0B75A2257000000474944415478DA633086830E2C8061C0A585299136044BA761011069413CD2868240208C5B37481E9FE160CDE44A1B0A1AE2951636161CB43146B6741A5E3084A53BF082612B0D00DD76C6B06D3021190000000049454E44AE426082
2;3107;Tokelau;Fakaofo;1371;10;135.50;0x89504E470D0A1A0A0000000D494844520000003C000000240403000000275744B700000030504C5445000000FFFFFF7F0000FF0000FF7F00FFBF00FFFF0000FF0000BF00007F007FBFFF0000FF00007F803F00808080C0C0C0B75A2257000000AB4944415478DAEDD1410EC420080040BF40BCFA09C2D5CF13AF3CAA08DA6A9BD06CB2D9D372B049A750814450440408F5946CE71289CD9D01E1CE9A0183F5CBF37D9D6CDED9EB780096C9DD95395F2A8C67B6282867BC541A0F060F427FDEAF467B7C97837F97901B556B0CB471ED1BA8EC95C9FA56F5A90DAF7334DC99FB9A6CE6600BA3B548F29CB1B1EE5CB79BD3B26FC85E73E9DB4A0DE6E7BEC3F8F3475C62AE21370A995FF8177D1F2008D2E4BC39F6AF0000000049454E44AE426082
2;3111;Tonga;Nuku'alofa;102057;651;156.90;0x89504E470D0A1A0A0000000D494844520000003C000000240403000000275744B700000030504C5445000000FFFFFF7F0000FF0000FF7F00FFBF00FFFF0000FF0000BF00007F007FBFFF0000FF00007F803F00808080C0C0C0B75A22570000002C4944415478DA63104402C2C6E880012C0E640C4A6998A0E1E0931EC4A146581A777230C60B46A547A59100001CEFC1EB2724199E0000000049454E44AE426082
2;3117;Trinidad in Tobago;Port of Spain;1349647;5128;263.20;0x89504E470D0A1A0A0000000D494844520000003C000000240403000000275744B700000030504C5445000000FFFFFF7F0000FF0000FF7F00FFBF00FFFF0000FF0000BF00007F007FBFFF0000FF00007F803F00808080C0C0C0B75A22570000008A4944415478DA7DCFDB0DC0300843D17483A24C52B1FF6E55DE804DF83DBA122E9F94714F55BCA2DF3B5D28EBCE85F2C92BE35BDEF8F25D6395F4BBCE79DE39CF07A7F9E074DCE46CDCE2245F9CE49BF9779BF9B8C3343F4C73C34A72CB649C6532CE31E68E31F70CE33CC3B8C0310F1CF3C8E13B603F0ED8E7C82E477639613B8EB01DC7D8E48C4DFE032C48956F8BACF3860000000049454E44AE426082
2;3133;Tunizija;Tunis;10428772;163610;63.74;0x89504E470D0A1A0A0000000D494844520000003C000000240403000000275744B700000030504C5445000000FFFFFF7F0000FF0000FF7F00FFBF00FFFF0000FF0000BF00007F007FBFFF0000FF00007F803F00808080C0C0C0B75A22570000006E4944415478DADD93510EC0200843B942C34988F7BFDB36DD129869F9B71FFE3C2955D186941D8271CB29C614C3818D5B2DF6A8F6568AD72686FD5922BB5BF6FEDA530CD4E619FB6CEF0A7BCDF6C7B3BD321F1A232896C9F5B9DFD81CCB3B1F58B9196EDEBB99966ED6CEFD639B2E2770C4DD7BF40C0D0000000049454E44AE426082
2;3158;Turčija;Ankara;72129414;779993;92.47;0x89504E470D0A1A0A0000000D494844520000003C000000240403000000275744B700000030504C5445000000FFFFFF7F0000FF0000FF7F00FFBF00FFFF0000FF0000BF00007F007FBFFF0000FF00007F803F00808080C0C0C0B75A2257000000584944415478DA6330C60B1886BDB4A1203E69412010C6296D089216C4298D550E2E6D88D564B8345CB3300E6961A2A405D114A04B0B62D10D7399A120566902BA89B65B981C7F130835A8766132630C8B97474836A0853400B4CECD674A0680610000000049454E44AE426082
2;3235;Turkmenistan;Aşgabat;7391252;488100;15.14;0x89504E470D0A1A0A0000000D494844520000003C000000240403000000275744B70000000774494D4507D70C15142234FCF175A2000000097048597300001EC100001EC101C36954530000000467414D410000B18F0BFC61050000000F504C5445007F3FBF0000FF9F00FFFFFF0000009ACCDE16000000AC4944415478DAA593D10D03210C4313E800243000B909EEC4024565FF994ADB6BBFC02751F87C3258B64C44C426229966C7752A618A391E86B03021FC6033A4CEF178614FFBC85AB2AF353F548BE83276E26EE871EDF783CB10EB89FDC839277E67EECB48DCADA50A43FDAB3169F70AB04641384800B8A756EB85F365EC2434A40E8E19E14C08F7C2E0DF2DAD57D25F6638A2B21950FB5DD14ADCB99209CE5B5180ED3783712CB831D5D9809F1572102C1BD08EF20000000049454E44AE426082
2;3242;Turks in Caicos;Cockburn Town;37524;497;75.50;0x89504E470D0A1A0A0000000D494844520000003C000000240403000000275744B700000030504C5445000000FFFFFF7F0000FF0000FF7F00FFBF00FFFF0000FF0000BF00007F007FBFFF0000FF00007F803F00808080C0C0C0B75A2257000000E34944415478DADDD2A10E83400C00D053F8063B35314FEE4730E048962554711F8999AA5A321CFFB25E5B12C6A5139B5B4511EF7A4DAF8408272282D870A65AF22EC22CAE0C0D1C992BC0984F52C1E299F59E82B333CF75A9C20CCC75532A05D0888D7E8F1CDFE3774689059DDE63DF634A2EE330E0CA6183010FCE7343B4C9B0EB76CCAAAFB6F9F8644EEB223CE735C99B832D6C1CBA05D32ABDB5C636A68E63871BEB8DB66FA885537FBB186B3FE3196CEE47655CAE21F3B9E2E473683FF13504C4C9E17BE6EA5B26657239B4A19A5CBEE76A7299BB4B678F4986F679FF9FFF25BF00799AAA5EAA5DA3160000000049454E44AE426082
2;3249;Tuvalu;Vaiaku;9971;26;389.00;0x89504E470D0A1A0A0000000D494844520000003C000000240403000000275744B70000000774494D4507D70C160819019179AB43000000097048597300001EC100001EC101C36954530000000467414D410000B18F0BFC61050000000F504C5445007FFFFFFF00FF0000FFFFFF00007F9B698400000000B34944415478DAADD1DB15C3200806E0B881AEA01B483790FD67EA0F243DA8A93D4DC243F2F08972D932BD989972C1976BD98668EAC654686464D0CE38C99E82B0BAB0DEE33945617170ABF2CA9CCD00702D52A3E7886CB2C8C5FE6369B90F97BBE4B0C84E1F3E7DFB07BBA96164681C7D531EFA3686DAD4C4276E509BB99C9B36A677EE1B9B17AA7AEC9B6A67988CEAC1ADAF3C6DFF47F0433D89788BED4CBC50D723916EF122561DA3DBF0BDE370FDD1C7E30DAA7E360C9241E0340000000049454E44AE426082
2;3258;Uganda;Kampala;30233775;242554;124.60;0x89504E470D0A1A0A0000000D494844520000003C000000240403000000275744B700000030504C5445000000FFFFFF7F0000FF0000FF7F00FFBF00FFFF0000FF0000BF00007F007FBFFF0000FF00007F803F00808080C0C0C0B75A2257000000614944415478DAE5D2C10980300C40D10417E8A7F78A23940EE036AE2D5D4070033D1A213957FCB7F0C82911F96C5BD8C8DC4C0B93992DD7590998AC6497570AE072A5F49053AF969F2948C33DCFCD47F659D0734F12AD135D1FD22FBFE5DDC07C011A9FD97CFF7A70B60000000049454E44AE426082
2;3263;Ukrajina;Kiev;46220307;603628;76.57;0x89504E470D0A1A0A0000000D494844520000003C000000240403000000275744B70000000774494D4507D70C16081A22183389F2000000097048597300001EC100001EC101C36954530000000467414D410000B18F0BFC610500000006504C5445FFFF00007FFF0E625F3B000000184944415478DA6310C40B1846A547A591A447C128201A0000498323DDF783863C0000000049454E44AE426082
2;3291;Združeni arabski emirati;Abu Dhabi;5671112;77700;72.99;0x89504E470D0A1A0A0000000D494844520000003C000000240403000000275744B700000030504C5445000000FFFFFF7F0000FF0000FF7F00FFBF00FFFF0000FF0000BF00007F007FBFFF0000FF00007F803F00808080C0C0C0B75A2257000000254944415478DA633086008B0EAC8061549A76D2868258C1A8340DA50D18B0835169EA4B03007D7BD7296647F0760000000049454E44AE426082
2;3299;Združeno kraljestvo;London;61454853;244140;251.70;0x89504E470D0A1A0A0000000D494844520000003C000000240403000000275744B700000030504C5445000000FFFFFF7F0000FF0000FF7F00FFBF00FFFF0000FF0000BF00007F007FBFFF0000FF00007F803F00808080C0C0C0B75A2257000000CE4944415478DAD5D4B111C3200C05D0BF82CEAD97F069FFC23D430524217D482E2E5285CAF010C8B6002A222D9A1CAA9ABD5BF482922FDC5505875E22E7071E2AB8C999FB735F168D9C586CB4215691953DA60D2E4F1E49DB8A68E4932D69DB0FB5D4999CEA3C3DD8936EC5E1CE9134734418933608378FA6F6C4FAB5FD31FFF6591E7856ADFD93C9599028BDF27FCBA825621BC86A89C9C9737AD5DA7484EA56A92315AFD43B53A93A9F11A899EB29F1FD4079AC67CC1CA40B7B18EA1DDFCE77EF42E83ED86F073940FD8DC7F62FB76A62AF34DC60670000000049454E44AE426082
2;3304;Združene države Stranski zunanji otoki;NULL;0;45;NULL;0x89504E470D0A1A0A0000000D494844520000003C000000240403000000275744B700000030504C5445000000FFFFFF7F0000FF0000FF7F00FFBF00FFFF0000FF0000BF00007F007FBFFF0000FF00007F803F00808080C0C0C0B75A2257000000744944415478DADD91BB0D80300C44B382FB6C91FD0B8BD6432598201CF9870405E29A142FE7F3A710AB1E0F6D6D552120DC311256028D85C6275835309BEBACA1B1CCD6F8F4718D24DBC032DB7133CDB3EDC1EECEED667B3B7F231BFC9DE335B773EF593BBEB7E186500F710B95E10FB7F6D7CE3B4C692E52426836C90000000049454E44AE426082
2;3305;Združene države Amerike;Washington;307201745;9629047;31.90;0x89504E470D0A1A0A0000000D494844520000003C000000240403000000275744B700000030504C5445000000FFFFFF7F0000FF0000FF7F00FFBF00FFFF0000FF0000BF00007F007FBFFF0000FF00007F803F00808080C0C0C0B75A2257000000744944415478DADD91BB0D80300C44B382FB6C91FD0B8BD6432598201CF9870405E29A142FE7F3A710AB1E0F6D6D552120DC311256028D85C6275835309BEBACA1B1CCD6F8F4718D24DBC032DB7133CDB3EDC1EECEED667B3B7F231BFC9DE335B773EF593BBEB7E186500F710B95E10FB7F6D7CE3B4C692E52426836C90000000049454E44AE426082
2;3348;Urugvaj;Montevideo;3416603;175016;19.52;0x89504E470D0A1A0A0000000D494844520000003C000000240403000000275744B700000030504C5445000000FFFFFF7F0000FF0000FF7F00FFBF00FFFF0000FF0000BF00007F007FBFFF0000FF00007F803F00808080C0C0C0B75A22570000006C4944415478DAED92310EC0200C036161260BEF83E53EC9E74ADA6EADB3546CF514E9B01287240B953EE3566D44B8152FE78B166E4093B81A74B41B5797D8282047C329E281BB0B81FBEA8DCE7D4E9E65EE11E5767B1E59E37BE7D26DABF3AEFF8EF00CB517EFBEF33FF74307B2055F42DD3D97690000000049454E44AE426082
2;3368;Uzbekistan;Tashkent;27727453;447400;61.97;0x89504E470D0A1A0A0000000D494844520000003C000000240403000000275744B70000000774494D4507D70C151232070D6E7A57000000097048597300001EC100001EC101C36954530000000467414D410000B18F0BFC61050000000C504C544500BF00FF0000FFFFFF007FFFC5D5519D000000494944415478DA6330C60B188C8D959494810C236365236CD2464A787583F55228AD8CCB6E02BA09380DEA319CD2C6CA104F63B71B7FA809E2050C4A78C1A83459D204C27C14D01D00009A1D701CA572AE490000000049454E44AE426082
2;3382;Vanuatu;Vila;232088;12190;19.04;0x89504E470D0A1A0A0000000D494844520000003C000000240403000000275744B700000030504C5445000000FFFFFF7F0000FF0000FF7F00FFBF00FFFF0000FF0000BF00007F007FBFFF0000FF00007F803F00808080C0C0C0B75A2257000000964944415478DA7DD14B0AC4300C035041C139D05CC8AB5CC1D7AF3F61368D64C8EA359243819F1AE091BCA5C31C327C2B07647CB20987F662510FED384EE20FB3FAB63AF7F8BE99D5A4BE7B33BAFCB971C6FA9EFADB985BB7133777CF848AFFCE843793F4B31AD10EEDCD577C66769A7707E3DE2008CF174B30D1F8FFEFE06C4C43151FE61AAAB8D984862A2E961A50D1D51D9297E4176E34184256F5D63D0000000049454E44AE426082
2;3389;Vatikan;Vatican City;545;NULL;NULL;0x89504E470D0A1A0A0000000D494844520000003C000000240403000000275744B700000030504C5445000000FFFFFF7F0000FF0000FF7F00FFBF00FFFF0000FF0000BF00007F007FBFFF0000FF00007F803F00808080C0C0C0B75A2257000000BC4944415478DAD5D3310AC3300C05D05CE13BD8A345C9014A9B9364A87717EAB13DB35BC89890211EA306428780ECCED1FAB02C09A90AFBC03EAAC33195399639A53C53E4D06D09048E093E115E98447604C7036C2FBFB611D1F5D05E664AB3BE75660E323303533483E9324C0BD00DCECBC997B5B590FD7B6D88DE1E3A3F35D34CA5A186FB12734C8F67509438CA6CC680EB365391D7AAD489C159BED46A84955987331414A74CE569FCB4ADE5C2B6D4E565FAC36D999BC39EE02FBE2849300D31B5C40C0000000049454E44AE426082
